lipid_id,lipids,160_Plasma,163_Plasma,167_Plasma,168_Plasma,158_Plasma,161_Plasma,162_Plasma,164_Plasma,170_Plasma
11661_p,TG 54:9|TG 18:2_18:3_18:4,16270894,40382184,40577384,26845590,14435431,25438604,15259975,5711896.5,15246728
11662_p,TG 54:9|TG 18:2_16:3_20:4,16199589,40514808,48843940,26930730,14624333,29135058,15277021,5744885.5,15248593
11665_p,TG 52:3;O|TG 16:0_18:1_18:2;O,75493080,43979128,113062672,51112080,170216288,87062600,43852568,18834152,84760184
11666_p,TG 52:3;O|TG 16:0_18:1_18:2;O,83423584,48853056,115357248,57447232,206737792,88663376,49651836,20745670,97980408
11667_p,TG 52:3;O|TG 18:1_18:2_16:0;O,19836392,12488890,26446696,14611222,71401288,21560416,15213210,5927756,29463894
11670_p,TG 52:3;O|TG 16:0_18:1_18:2;O,65711728,35975968,81597616,43864892,166910416,62584392,38492016,16306485,79630040
11671_p,TG 52:3;O|TG 16:0_18:1_18:2;O,68932928,40711160,123549184,48510608,151062992,92659528,39985120,17078556,76485976
11680_p,TG 53:4|TG 17:0_17:0_19:4,9924638,25510802,27430132,17501052,8911092,16614474,9577303,3441014.25,9993637
11691_p,PC 44:5|PC 24:1_20:4,9977864,13887871,12953460,15111518,11171210,11293030,11517006,6524883.5,11046844
11692_p,TG 54:8|TG 18:2_18:3_18:3,94515896,215220160,143328432,100418760,82549608,132760456,92613016,35798000,111026936
11693_p,TG 54:8|TG 16:1_18:2_20:5,127356888,281334272,280430624,175177328,144108752,212911520,126523632,50077780,147278432
11694_p,TG 54:8|TG 18:2_18:3_18:3,127758360,284213472,305198016,175706752,144667920,228843024,126952992,50172896,147743008
11695_p,TG 52:2;O|TG 18:1_18:1_16:0;O,42812364,25460490,51550816,31095906,133027904,54116240,31622734,18652420,70032360
11696_p,TG 52:2;O|TG 16:0_18:1_18:1;O,84930472,48608100,114714664,61364708,218242672,107182408,55434388,29697034,119901680
11707_p,PC 44:4|PC 24:0_20:4,9279932,13836146,12044071,14552745,9419076,9713742,11819955,6416196,10866682
11710_p,TG 54:7|TG 18:2_18:2_18:3,873472768,1577110016,1610592768,1064120896,1117870848,1395004800,836985152,399982656,1001094528
11711_p,TG 54:7|TG 18:2_18:2_18:3,867696128,1550790528,1512459392,1058179200,1111157248,1321947136,831091968,397952384,995809472
11722_p,TG 54:6|TG 18:1_18:2_18:3,3022788608,4160703488,4305133568,3305292288,3779169280,4089007616,2832019712,1720536064,3249999104
11723_p,TG 54:6|TG 16:0_18:2_20:4,19692.00195,52454284,248218.7188,3157669.5,265733.5938,100097.6016,274429.0625,0,11023.53809
11724_p,TG 54:6|TG 18:1_18:2_18:3,35958.44922,161753024,717169.3125,9514589,1878008.5,165371.75,518666.375,30019.42188,205210.7344
11725_p,TG 54:6|TG 18:1_18:2_18:3,3036864512,4240490496,4353122304,3321275904,3808858880,4116066304,2849196544,1726675584,3262530304
11731_p,TG O-55:8|TG O-21:5_16:0_18:3,8646458,996220.875,8708200,4945706,21393338,9423267,5796124,3156518.5,12622898
11742_p,TG 54:5|TG 16:0_18:1_20:4,154035.8906,21443706,4182233,3564512.5,5254550,2826335.5,8131375.5,3289614.75,105417.7188
11744_p,TG 54:5|TG 18:1_18:2_18:2,85189.39063,172250640,560275.1875,11637558,2911434.75,236665.2656,590091.875,51270.66016,112257.4453
11748_p,TG 54:5|TG 18:1_18:2_18:2,69392.24219,216570784,964314.375,13921539,3442592,283049.625,637281.0625,53822.78125,109699.0234
11749_p,TG 54:5|TG 16:0_18:1_20:4,103887.0781,37944460,1041554.75,2471690.25,1033973,134829.9219,656489.8125,97729.05469,51878.10938
11750_p,TG 54:5|TG 18:1_18:2_18:2,4385053696,5216058368,5005808640,4269278976,5277629952,5468116480,4356088320,3141794816,4744798720
11755_p,TG 54:7|TG 16:1_18:2_20:4,18310012,19112386,22716140,21737526,30625996,23355674,21883286,12499014,25646284
11756_p,TG 54:7|TG 18:2_18:2_18:3,19678234,19212584,22846804,21832742,30679632,23341908,22207134,12928098,25687062
11763_p,PI 38:6,12268656,17169820,18758738,16700181,19429084,21294838,22062624,14801610,18450792
11774_p,TG 54:4|TG 18:1_18:1_18:2,78045.67969,32803826,1017003.375,2388125.25,1726475.625,738787.4375,1212087.25,693303.375,12924.47656
11777_p,TG 54:4|TG 18:1_18:1_18:2,78354.90625,221739984,1224772.875,15061194,4750874,347564.1875,1153453.375,223220.3906,162770.6094
11778_p,TG 54:4|TG 18:1_18:1_18:2,208035.9375,22909508,5088799,4096652.25,6213156,3863472.75,9848740,4201173,296123.5625
11779_p,TG 54:4|TG 18:1_18:1_18:2,339884.0313,69710096,2234009.75,4982801,2635334,438076.8438,1657815,271319.4688,49016.38672
11780_p,TG 54:4|TG 18:1_18:1_18:2,3908630016,4484829184,3618590976,3323571712,4510716928,4526014976,3825229056,3009889280,3905680640
11781_p,TG 54:4|TG 18:1_18:1_18:2,76127.29688,24703706,1044398.813,664324.25,398218.5,64547.05078,464098,461689.0938,50664.02734
11783_p,TG 54:4|TG 18:1_18:1_18:2,62242.38281,121583248,799992.3125,7872256,2680584.25,216834.0313,859274.0625,160318.7031,178764.3281
11791_p,TG 54:6|TG 16:0_18:2_20:4,20847466,15168908,17457568,20258552,26168796,20501136,24401718,22954434,24191868
11792_p,TG 54:6|TG 18:1_18:2_18:3,21331694,15697360,15561783,20238700,25018184,20596676,24791862,23126004,24280510
11805_p,PI 38:5,52830960,83615608,79944296,71457856,99294816,84955328,88828080,49616260,94505344
11811_p,TG 53:4;O|TG 18:1_18:1_17:2;O,0,226441.3281,392334.0313,0,191594.25,754.7822266,373734.0938,2012.024048,8026.094238
11812_p,TG 54:3|TG 18:1_18:1_18:1,2925712896,3329493760,2223348224,2564939520,3253115136,2784772096,2700016384,2201762304,3050600704
11814_p,TG 54:3|TG 18:0_18:1_18:2,2768637952,3445414912,2320299008,2645786624,3276102912,2171030528,2612817152,2198049792,3022944768
11815_p,TG 54:3|TG 18:0_18:1_18:2,280234.9375,30076108,7495675.5,5986369.5,10970323,5556442.5,15372276,5554998.5,402922.3438
11816_p,TG 54:3|TG 18:0_18:1_18:2,315269.0313,27857112,7034824,5183496.5,10433478,5160253,14487142,5158929.5,303472.5313
11823_p,TG 54:3|TG 18:0_18:1_18:2,160605.0625,16544923,3899797.5,3474866.25,5782527.5,2784485.75,7704500.5,3122000.5,287078.875
11829_p,TG 54:3|TG 18:0_18:1_18:2,0,13173708,1479592.125,856378.5625,2334580.75,587208,1708321.25,1335857,77773.08594
11839_p,PI 38:4,896574272,990965568,1039136384,947699072,1070681984,963530752,1092488448,909958464,995479680
11842_p,TG 52:4;O2|TG 16:0_18:1_18:3;O2,3104870.75,46603.33984,1082567.125,326572.8125,2545888.5,870427.4375,397619.0938,168529.1875,1006797.438
11845_p,TG 54:2|TG 16:0_18:1_20:1,16507.46875,21494676,6137358.5,4551771.5,9806962,3880708.25,12216252,3256290,100120.2188
11854_p,PI 38:6,314215.6875,1042089.5,1226656,832261.875,1235859.625,988500.375,1543444.25,725501,1167081.5
11860_p,PI 38:3,71458672,87255096,93465384,71766664,132912120,98952968,126191880,85283840,110771184
11861_p,PI 38:3,71460744,88008640,93467904,71865424,132917216,99010736,125892408,85309520,110117112
11862_p,TG 55:8|TG 15:0_18:2_22:6,20590620,44332844,40221356,27902056,15799654,26599492,18510742,8516150,21022680
11864_p,PI 38:5,1494134.625,4392365,3414498.5,3278433,4737074,3041631.25,4355954,2059070.375,4761636
11876_p,TG 55:7|TG 16:0_18:2_21:5,50877812,85253160,90406624,69367784,55209688,71192936,55935920,29391322,61495336
11882_p,PI 38:4,5929547.5,6115938.5,6611554,4911348.5,6755524.5,6020784.5,9271077,7531681,7654811
11890_p,TG 55:6|TG 18:1_18:2_19:3,65232396,88338096,84170952,71443472,69673136,76839504,65440656,43075360,77027936
11891_p,TG 55:6|TG 18:2_18:2_19:2,47307884,63336616,64632324,53926084,54175332,53032796,53076412,32067390,57168732
11899_p,TG 55:5|TG 17:0_18:2_20:3,45583220,52658780,54153420,47007624,46656992,56337328,51810044,36411152,56845456
11900_p,TG 55:5|TG 18:1_18:2_19:2,57371436,70854376,62792096,62289328,68085632,71195336,68899384,47770996,70552488
11901_p,TG 55:5|TG 18:1_18:2_19:2,61768048,73376288,65281464,63722664,70142944,70426288,65155724,46834372,70027416
11907_p,TG 54:0|TG 18:0_18:0_18:0,45278940,52911256,48027144,47935116,50464456,48628648,44881772,33051818,48943164
11911_p,TG 56:11|TG 18:3_18:4_20:4,5767257,15137630,17559428,10707303,4648193.5,8940578,5202687.5,1788861.5,6038926.5
11912_p,TG 56:11|TG 18:2_16:3_22:6,5938528,15191125,19136722,10819195,4771825,9588469,5225440.5,1789459.5,6091242.5
11913_p,TG 54:5;O|TG 18:1_18:2_18:2;O,22916248,14647958,37754812,16407300,49722840,30800664,14961493,6359170.5,24374424
11914_p,TG 54:5;O|TG 18:1_18:2_18:2;O,20811518,12312513,28338704,14242441,46458056,22621086,12734447,5575883.5,22830786
11915_p,TG 54:5;O|TG 18:1_18:2_18:2;O,24058634,13882667,32375112,16212144,60729488,25776246,15600068,6632189,27915718
11916_p,TG 54:5;O|TG 18:1_18:2_18:2;O,10370198,5133034,13484759,6843240,31850296,10195042,7129590,2808970,13768202
11917_p,TG 55:4|TG 18:1_19:1_18:2,58726888,62732196,49668012,57147816,60209812,64688784,63516196,53131280,62099768
11918_p,TG 55:4|TG 18:1_18:1_19:2,47782324,69425184,46348756,56896008,46183144,65568632,61837644,45880896,63291224
11919_p,TG 55:4|TG 18:1_18:1_19:2,48082564,50250216,7174423,42777232,46183144,49715576,55330752,45384204,8036410.5
11930_p,TG 56:10|TG 16:2_18:3_22:5,51611832,125018904,144764480,87076632,38896372,91535664,49279976,17174010,50142684
11931_p,TG 56:10|TG 18:2_18:3_20:5,51696196,125781968,153679712,87383120,38995272,95390088,49342084,17217654,50350248
11935_p,TG 54:4;O|TG 18:1_18:1_18:2;O,39248252,23628600,51230896,26456496,106182352,45691164,26546926,12547221,49048876
11937_p,TG 55:3|TG 18:1_18:1_19:1,46463620,46813344,36351908,43625968,44437448,39236492,47525952,46013980,47996056
11938_p,TG 55:3|TG 19:0_18:1_18:2,41679820,44102232,33161636,39927224,39938532,38027072,44493640,37156524,39664236
11946_p,PI 39:4,2244252.5,5554912,4090678,3369111,3447815.5,3638968.75,3636178.5,766976.9375,884458.625
11951_p,TG 56:9|TG 18:2_18:3_20:4,401037856,837530944,933239040,587337216,283747904,637362304,371133696,160566048,381488256
11952_p,TG 56:9|TG 18:2_18:3_20:4,1517918.125,3718303.5,105887912,2815194.75,747304.9375,68865224,4094910.5,776320.875,1110316.875
11953_p,TG 54:3;O|TG 18:1_18:2_18:0;O,54718120,35892416,79289464,39549016,142475184,85874648,39594024,22807318,74318976
11954_p,TG 54:3;O|TG 18:1_18:2_18:0;O,34242180,22884808,42310148,23665266,90168544,48888472,25209108,16121844,49986808
11956_p,TG 54:3;O|TG 18:1_18:1_18:1;O,45211660,30680676,59812032,32484164,126273528,61835796,34481556,19171100,64857540
11970_p,TG 56:8|TG 16:0_18:2_22:6,1804837248,3535513856,3471379712,2500497920,1144006784,2434812672,1621471872,964038656,1820156416
11971_p,TG 56:8|TG 16:0_18:2_22:6,1606747.375,75311000,4416095.5,5893538.5,4563480,2596648,3954446.75,900487,3162646
11974_p,TG 54:2;O|TG 18:0_18:1_18:1;O,34746140,31343952,42959660,20553600,76838072,54734156,25539512,19277444,48677828
11975_p,TG O-57:8|TG O-19:2_18:3_20:3,33546004,31222468,46329800,25429040,76012496,55058288,25324636,19231430,48369476
11980_p,TG 56:10|TG 18:2_18:3_20:5,2538883.5,4024456,6081013,4658229,2187761,3867019.25,3135103,1002704.063,2782265.5
11992_p,TG 56:7|TG 18:2_18:2_20:3,2251738624,3542139904,3702158080,2912972544,1680622592,2852172032,2394707200,1575118592,2468228096
11993_p,TG 56:7|TG 16:0_18:1_22:6,2248117504,3863293184,3692408576,2907431936,1682035840,3094960640,2394522368,1572818304,2466689536
11996_p,TG 56:7|TG 16:0_18:2_22:5,0,31606864,183070.8906,1846481.875,279089.9063,0,146612.0469,31176.19922,0
12002_p,TG 56:9|TG 18:2_18:3_20:4,13371486,18870324,23211874,21089254,11058475,16557977,16887806,7389091.5,15472707
12010_p,TG 56:6|TG 16:0_18:1_22:5,1222301696,1893451136,1767742976,1465918336,1218346752,1703107840,1477051904,1002221632,1421361664
12014_p,TG O-57:6|TG O-17:0_18:1_22:5,25089616,34791336,25365344,25787784,26064714,26102744,23550120,23843318,24659596
12017_p,TG 56:8|TG 18:2_18:2_20:4,19182538,22420680,22519090,25304560,14150384,21485292,23804954,18852824,20661172
12018_p,TG 56:8|TG 16:0_18:2_22:6,19205330,21644022,22470620,25324308,14003434,22103998,23774376,18818098,20668360
12020_p,PI 40:7,1191670.625,1721188.5,1355686.125,1486282.25,2055810.375,1720678.625,1839865.75,1311060.875,1526320.125
12024_p,TG 56:5|TG 16:0_18:1_22:4,533363584,747131968,692753024,564086912,559245888,697747328,658666432,452490496,579007424
12041_p,PI 40:6,25778946,32797316,34567684,29977958,37746204,33523014,36419172,29716354,26907178
12045_p,TG 56:4|TG 18:1_20:1_18:2,298263424,405746624,236238464,305043936,321469728,374736000,365300576,266102304,289815616
12054_p,PI 40:5,5675981,2108193.75,2054451.625,1679351.875,8179270.5,6821998.5,11833744,3520751.25,4447578
12057_p,TG 54:5;O2|TG 18:1_18:1_18:3;O2,1231805.625,94292.76563,580142.3125,172510,809620.5625,698657.5625,191920.4375,61247.97266,277645.0625
12060_p,TG 56:3|TG 18:0_20:1_18:2,2481849.25,18071634,2859584,3492548,2362937.5,3858379.25,3720361.25,2608944.5,3892653.5
12070_p,PI 40:4,6586501.5,7886693.5,7998334,6398020,11179736,7636253,10046810,6775694.5,9625042
12073_p,TG 57:9|TG 17:1_18:2_22:6,15896063,29432104,32657840,23882820,10352910,18548886,14405534,7060785.5,14607073
12074_p,TG 57:9|TG 18:2_18:2_21:5,17672724,19799878,32521132,11727550,11374176,11089171,10090510,3493004.25,21463284
12081_p,TG 57:8|TG 17:1_18:2_22:5,39560980,62808588,60076784,47815240,25726136,47047316,38949384,25180538,39155056
12090_p,TG 57:7|TG 17:0_18:1_22:6,18732480,26791206,31913714,28108378,13002787,22030196,19397752,11047370,21682196
12117_p,TG 56:7;O|TG 19:2_19:2_18:3;O,11243869,17497696,10747708,8600770,10146913,29727650,18008216,7638217,17880128
12119_p,TG 57:6|TG 19:2_19:2_19:2,10793856,19410196,26597900,22693376,26759000,48279196,10719922,7111045,23613626
12121_p,TG 57:6|TG 19:2_19:2_19:2,13264080,16244244,22196778,7556422,24037884,29588778,26452606,16019045,30796378
12138_p,TG 58:12|TG 18:2_18:4_22:6,14585057,43587940,47487244,30184712,9915645,22214288,14222554,4409813,13483262
12157_p,TG 58:11|TG 18:2_20:4_20:5,160588576,369379296,441131584,298801664,97204960,225456352,147070416,49301172,145473104
12168_p,TG 58:10|TG 18:2_18:2_22:6,708029568,1336494208,1653383552,1162704128,418396992,951491968,705473280,300649440,653155520
12184_p,TG 58:9|TG 18:1_18:2_22:6,988847168,1710733696,1707465216,1399260800,654877440,1383111936,1043514432,618839360,1029443200
12189_p,TG 58:11|TG 18:2_20:4_20:5,6259197,10434148,16911114,13830371,4314869.5,7845364.5,7951403.5,2507062.75,7048538
12191_p,TG 58:8|TG 18:1_18:2_22:5,657068160,1173632384,870673728,900978944,429646048,977803008,845523456,554710592,764403776
12193_p,TG 58:10|TG 18:2_20:4_20:4,12982817,16201132,24114922,29096012,9108687,15918515,17272638,8347563,15917352
12195_p,TG 58:7|TG 16:0_18:1_24:6,329860352,440741536,417964192,386720864,250190848,495707552,457380640,299868256,394993824
12197_p,TG 58:7|TG 18:0_18:1_22:6,425149216,232070832,169252896,485885408,360241952,658886144,602258624,386723584,480122400
12202_p,TG 58:6|TG 18:0_18:1_22:5,108195272,184804048,133394224,137608352,103431584,157607040,175483392,102744616,121985328
12213_p,TG 58:5|TG 20:1_18:2_20:2,525339.4375,332208.7813,95211.67188,518287.0313,702364.875,0,49057.22656,2276653.25,67862.20313
12218_p,TG 59:11|TG 18:2_19:3_22:6,2431960.25,7784556,10517334,6400530,1811375.375,3482247.5,2978102,2531713.5,2808100
12234_p,TG 56:5;O2|TG 16:1_21:4_19:0;O2,39889316,31800732,38610344,36050592,8174799.5,17303662,18055624,9606080,14264297
12245_p,TG 56:4;O2|TG 18:1_18:1_20:2;O2,10523459,13942615,16118393,14180911,5161237.5,11387013,12026277,7649783.5,10180689
12263_p,TG 60:14|TG 18:3_20:5_22:6,1883952.5,5016055.5,6349242,3921833.5,1981808.875,2512754.25,1632305.375,1482899,1483802.125
12272_p,TG 60:13|TG 18:2_20:5_22:6,36841176,107137360,122604016,78423856,13474547,43515864,24742480,10242975,27639416
12280_p,TG 60:12|TG 18:2_20:4_22:6,65715500,118146560,544373632,61345252,58189436,104082152,33743792,36355564,50481996
12281_p,TG 60:12|TG 18:2_20:4_22:6,245176752,647403968,594147776,544648576,74945576,219281808,196904672,58534368,152356128
12282_p,TG 60:12|TG 18:2_20:4_22:6,0,0,32346036,0,0,22259348,0,0,0
12283_p,TG 60:12|TG 20:4_20:4_20:4,778618.125,14160998,2911698.5,1061145.875,1378769,1064852.125,1155885.5,227622.1094,1989829.875
12295_p,TG 60:11|TG 18:1_20:4_22:6,423226112,729132672,931167296,691549056,171759104,469202848,353733280,164316448,327095968
12296_p,TG 60:11|TG 18:2_20:4_22:5,9438450,57528604,34843856,22335074,13740946,13099759,10518714,3768165.5,7124240
12300_p,TG 60:13|TG 18:2_20:5_22:6,1430919.125,3108294,5411317.5,4045746.25,1058482.125,1603931.375,1190414.75,872782.25,1413801.375
12308_p,TG 60:10|TG 18:1_20:4_22:5,1058059.625,18063348,15067041,8410877,3116120.5,2683854,6457642,952018.375,4175416
12309_p,TG 60:10|TG 18:1_20:4_22:5,272359296,412085728,415496512,318256512,137061856,353871456,302718240,151874720,252297504
12310_p,TG 60:12|TG 18:2_20:4_22:6,8676793,4792055.5,21969518,18156790,1316274.75,3780949.75,3250978,1113516,2974460.25
12314_p,TG 60:9|TG 18:1_18:2_24:6,128102864,443614848,419495584,324382016,103369032,190529504,167238080,231591984,47012936
12315_p,TG 60:9|TG 18:1_18:2_24:6,131807928,170210400,194108032,164650576,78177808,195483616,187242992,101699704,133015656
12325_p,TG 60:8|TG 18:1_18:2_24:5,27764700,18397108,17751156,17277572,11176091,43963312,17615416,10110184,25036516
12326_p,TG 60:8|TG 18:1_20:1_22:6,39268480,52101456,28938496,36802912,11155508,77106280,85249184,17479894,19357540
12327_p,TG 60:8|TG 18:1_18:2_24:5,67234544,171433856,43765036,125252768,32248278,88540032,92919688,54217880,52288416
12343_p,TG 60:7|TG 18:1_20:1_22:5,10335109,22589532,23375138,26514412,12431859,10738609,18275480,48770416,8963211
12344_p,TG 60:7|TG 18:1_18:1_24:5,21335778,22843060,57201104,33586904,11117063,39567804,40102192,25049238,23056942
12396_p,TG 62:15|TG 20:4_20:5_22:6,4605432,12531003,19151788,11353890,1784141,6128815.5,4330530,1966030.75,3978999.25
12406_p,TG 62:14|TG 18:2_22:6_22:6,119338240,133688152,153284272,195762816,23937838,93477608,59174792,37554548,57671260
12411_p,TG 62:13|TG 18:2_22:5_22:6,102545656,185092544,267977312,170523872,26103124,99688096,67314248,33121812,68348920
12417_p,TG 62:12|TG 18:1_22:5_22:6,58755844,80030720,112493824,75741976,15513015,70272224,51872272,27756054,88265920
12418_p,TG 62:12|TG 18:2_20:4_24:6,44872608,92005832,94615952,72526344,23212888,66171476,51134412,21072650,54866332
12419_p,TG 62:12|TG 18:2_22:4_22:6,7268017,22920416,33911672,18094852,9825593,15425200,11534444,2937785.75,17426164
12420_p,TG 62:14|TG 18:2_22:6_22:6,4094628.25,8062674.5,11135694,4434375,989028.625,3848058.25,3242789.75,867796.8125,2861287
12425_p,TG 62:11|TG 18:1_20:4_24:6,57476936,87482504,100808880,85988568,32003568,89451344,86248512,43996056,60993704
12447_p,TG 62:10|TG 18:1_20:4_24:5,16752418,21173322,18120244,18576130,5987508.5,23135678,32081518,11779093,18137824
12511_p,TG 64:17|TG 20:5_22:6_22:6,994705.875,2021801,3156986,1566651.125,163309.2813,1394035,927676.375,392733.1563,783782.875
12521_p,TG 64:16|TG 20:4_22:6_22:6,6112837,14703542,24875238,14437262,1300523.375,6957351.5,4253082,2754072.75,4135285.5
12530_p,TG 64:15|TG 20:4_22:5_22:6,5575910.5,7352284,16490688,8169154.5,1497236,7277629.5,5300869,2345939.5,3536963
12531_p,TG 64:15|TG 20:4_22:5_22:6,2508763.75,7132317.5,9104243,5681221,1236780.125,4511820,2824207.75,2540124.5,3209806.25
12534_p,TG 64:14|TG 18:2_22:6_24:6,13564209,23794080,33301292,22311534,4670732.5,18807616,14264761,5695629,11744799
12544_p,TG 64:13|TG 18:1_22:6_24:6,15803791,25135254,29569364,23262072,6061540,16686489,18805178,4896969.5,11823362
12552_p,TG 64:12|TG 18:1_24:5_22:6,6651964,12879877,14158056,11408866,1751274.75,6391960.5,7609718,6299224,10429873
12587_p,TG 66:18|TG 22:6_22:6_22:6,1054760.5,3160025.5,4987042,2362015.5,43724.91406,857746.125,511280.5625,303823.3438,909514.8125
12601_p,TG 66:17|TG 22:5_22:6_22:6,1069008.5,1562545.375,3957416.75,1894013.25,40752.41797,1308385.25,1202026.375,686932.6875,1042045.563
